ScientistName#preparation#date#components#hash
Вакунов Александр Викторович#Метопролол#0914-04-03#Chemical_58 Chemical_2 Chemical_87#436
Подласова Вера Андреевна#Рибавирин#1034-12-01#Chemical_80 Chemical_33 Chemical_46#773
Городцов Игорь Валериевич#Симвастатин#1468-06-03#Chemical_45 Chemical_49 Chemical_18#1850
Алексакова Карина Дмитриевна#Амоксиклав#1996-06-15#Chemical_18 Chemical_4 Chemical_48#191
Эссина Полина Ивановна#Мелатонин#1429-08-25#Chemical_20 Chemical_44 Chemical_84#630
Юртайкина Зинаида Ивановна#Уоллтапс#1107-09-26#Chemical_14 Chemical_47 Chemical_64#994
Варваркина Софья Максимовна#Метопролол#1946-05-17#Chemical_64 Chemical_45 Chemical_83#1818
Зябкина Валерия Михайловна#Бетаин#1801-03-24#Chemical_21 Chemical_90 Chemical_87#1430
Шерекина Екатерина Николаевна#Симвастатин#1005-05-02#Chemical_44 Chemical_1 Chemical_79#1209
Халипский Евгений Алексеевич#Пилипен#1068-05-23#Chemical_62 Chemical_13 Chemical_92#1289
Голбина Галина Егоровна#Лоразепам#1321-06-08#Chemical_43 Chemical_89 Chemical_2#1667
Кузубов Роман Кириллович#Триптаны#1167-06-06#Chemical_36 Chemical_64 Chemical_98#1534
Эзенкина Ксения Ивановна#Ретардин#1599-01-21#Chemical_90 Chemical_92 Chemical_67#133
Киричуков Никита Игоревич#Бетаин#1498-08-25#Chemical_97 Chemical_15 Chemical_53#1273
Агафеева Тамара Олеговна#Клопидогрел#0932-08-16#Chemical_17 Chemical_72 Chemical_22#741
Ханевичев Геннадий Викторович#Ингавирин#1445-06-15#Chemical_100 Chemical_88 Chemical_31#904
Мицина Светлана Кирилловна#Норматен#1032-04-04#Chemical_44 Chemical_16 Chemical_60#592
Атарщиков Артём Викторович#Валидол#0935-09-01#Chemical_48 Chemical_25 Chemical_54#226
Эйдикова Ирина Егоровна#Ранитидин#1304-10-20#Chemical_22 Chemical_48 Chemical_13#1694
Каплина Валентина Романовна#Алпразолам#1380-12-06#Chemical_73 Chemical_48 Chemical_15#409
Осицимский Алексей Юриевич#Норматен#1026-12-09#Chemical_81 Chemical_80 Chemical_35#481
Плантова Катерина Николаевна#Урсофальк#1849-12-27#Chemical_19 Chemical_60 Chemical_28#943
Селемнева Мария Вадимовна#Омепразол#1776-10-08#Chemical_67 Chemical_94 Chemical_77#1530
Сымчева Зинаида Богдановна#Бисакодил#1765-06-26#Chemical_53 Chemical_58 Chemical_28#708
Стретова Раиса Яковлевна#Дикарбазин#1694-05-06#Chemical_82 Chemical_95 Chemical_53#690
Царитова Галина Олеговна#Омега-3 кислоты#1962-05-03#Chemical_97 Chemical_61 Chemical_81#867
Дрыкина Кристина Василевна#Метопролол#1152-05-06#Chemical_79 Chemical_60 Chemical_18#1088
Спорягина Анна Кирилловна#Антациды#2009-03-04#Chemical_16 Chemical_19 Chemical_14#171
Цепикин Константин Евгеньевич#Виалар#1502-09-18#Chemical_1 Chemical_36 Chemical_54#1433
Кордашин Пётр Данилович#Ингавирин#1598-01-05#Chemical_31 Chemical_65 Chemical_25#766
Байдильдин Станислав Вадимович#Гропирон#1224-02-12#Chemical_17 Chemical_6 Chemical_88#1808
Ябковская Елена Яковлевна#Антациды#1504-12-24#Chemical_52 Chemical_27 Chemical_29#403
Ионкин Владимир Иванович#Ретардин#1164-04-22#Chemical_71 Chemical_3 Chemical_11#1088
Пониматкин Артём Яковлевич#Бромгексин#0963-10-18#Chemical_11 Chemical_1 Chemical_69#36
Охочинская Жанна Валерьевна#Триптаны#1643-10-17#Chemical_91 Chemical_3 Chemical_32#1789
Размыкова Алина Кирилловна#Тианептин#1045-06-04#Chemical_86 Chemical_37 Chemical_69#1040
Аврамов Руслан Алексиевич#Кандесартан#1308-02-21#Chemical_61 Chemical_97 Chemical_31#297
Семовских Лиза Викторовна#Пропанолол#1256-04-10#Chemical_75 Chemical_31 Chemical_8#1647
Абалмазов Валентин Петрович#Пропанолол#2020-05-02#Chemical_4 Chemical_90 Chemical_93#1812
Аскаров Илья Кириллович#Ниссан#1851-02-04#Chemical_100 Chemical_39 Chemical_76#127
Свирстина Жанна Богдановна#Допамин#1523-04-21#Chemical_89 Chemical_40 Chemical_27#1546
Копытенков Олег Денисович#Золекс#1373-11-03#Chemical_25 Chemical_35 Chemical_39#1171
Аполонин Максим Михаилович#Лоразепам#1519-07-06#Chemical_83 Chemical_62 Chemical_76#788
Добрышкин Аркадий Валериевич#Золаир#1300-11-25#Chemical_32 Chemical_43 Chemical_27#1737
Хромачев Валентин Василиевич#Диклофенак#1682-02-07#Chemical_58 Chemical_12 Chemical_64#1696
Панчекин Виталий Аркадиевич#Тикалиптин#1896-12-08#Chemical_33 Chemical_22 Chemical_94#1164
Саслина Тамара Максимовна#Венолайфт#1666-10-08#Chemical_99 Chemical_22 Chemical_31#356
Буглина Инна Михайловна#Ацетилсалициловая кислота#1278-10-17#Chemical_66 Chemical_100 Chemical_62#749
Якутенкова Жанна Валерьевна#Сертралин#1988-08-19#Chemical_64 Chemical_69 Chemical_10#1409
Сафошин Георгий Василиевич#Колчицин#1367-03-17#Chemical_9 Chemical_17 Chemical_28#826
Каяцкая Ольга Борисовна#Индометацин#1440-10-12#Chemical_21 Chemical_60 Chemical_21#1442
Карапозов Константин Василиевич#Левотироксин#1918-06-07#Chemical_55 Chemical_29 Chemical_4#447
Рустямова Алина Василевна#Итрафунгол#1575-05-07#Chemical_80 Chemical_30 Chemical_57#1703
Жерденков Илья Денисович#Колчицин#1401-09-15#Chemical_95 Chemical_49 Chemical_85#322
Донышева Людмила Кирилловна#Золаир#1972-06-26#Chemical_19 Chemical_69 Chemical_82#1529
Цыбышев Николай Антонович#Бромгексин#1724-08-07#Chemical_36 Chemical_40 Chemical_36#1232
Севастокин Виктор Романович#Мидокалм#1279-04-15#Chemical_2 Chemical_64 Chemical_2#812
Баранихина Алла Евгеньевна#Иммунивит#1629-02-22#Chemical_81 Chemical_100 Chemical_80#322
Тараборина Марина Андреевна#Тианептин#1664-10-19#Chemical_63 Chemical_54 Chemical_70#1963
Шкутин Юрий Алексиевич#Рибавирин#1088-02-23#Chemical_49 Chemical_67 Chemical_24#1093
Пушменкова Наталья Богдановна#Сетирозин#1622-10-23#Chemical_68 Chemical_71 Chemical_90#1479
Малшенков Дмитрий Кириллович#Женьшень#1378-06-10#Chemical_17 Chemical_6 Chemical_59#998
Валкин Денис Олегович#Парацетамол#1129-04-09#Chemical_93 Chemical_33 Chemical_39#277
Граннина Алиса Андреевна#Ранитидин#1329-04-25#Chemical_21 Chemical_89 Chemical_59#99
Перемитина Алиса Борисовна#Амлодипин#1475-10-20#Chemical_30 Chemical_16 Chemical_65#1932
Масленцова Алина Вадимовна#Левофлоксацин#1367-11-21#Chemical_15 Chemical_43 Chemical_83#1321
Шалчков Денис Викторович#Рамиприл#1706-06-08#Chemical_58 Chemical_70 Chemical_1#530
Проселкова Зинаида Максимовна#Рибавирин#1032-10-19#Chemical_46 Chemical_99 Chemical_73#1813
Большанин Павел Андреевич#Кетопрофен#1526-06-17#Chemical_60 Chemical_53 Chemical_35#1009
Капцева Юлия Федоровна#Виалар#1902-07-26#Chemical_17 Chemical_89 Chemical_14#1193
Тюшагин Аркадий Борисович#Уоллтапс#1530-08-11#Chemical_79 Chemical_55 Chemical_23#1172
Сусленков Игорь Денисович#Мезим#1214-05-15#Chemical_95 Chemical_79 Chemical_44#922
Печуркина Жанна Борисовна#Виагра#1950-09-19#Chemical_40 Chemical_38 Chemical_48#1691
Крахоткина Софья Олеговна#Амлодипин#1381-04-02#Chemical_14 Chemical_7 Chemical_65#648
Огулова Виктория Борисовна#Глюкозамин#1779-08-09#Chemical_79 Chemical_14 Chemical_40#752
Евиланова Раиса Федоровна#Габапентин#1823-07-15#Chemical_80 Chemical_75 Chemical_21#791
Крудакова Оксана Яковлевна#Ксарелто#1609-08-10#Chemical_88 Chemical_28 Chemical_59#579
Осконов Роман Андреевич#Амоксиклав#1957-06-01#Chemical_6 Chemical_45 Chemical_30#729
Находнов Пётр Михаилович#Евалар солгар мультивитамини#1315-02-12#Chemical_1 Chemical_62 Chemical_1#976
Дрычкова Кира Эдуардовна#Гропирон#1463-09-20#Chemical_100 Chemical_6 Chemical_72#1425
Полатов Павел Алексеевич#Рамиприл#1792-07-25#Chemical_51 Chemical_6 Chemical_61#1964
Бострикова Софья Романовна#Оланзапин#1080-12-09#Chemical_94 Chemical_40 Chemical_35#390
Джоев Вадим Юриевич#Норматен#1896-08-19#Chemical_58 Chemical_85 Chemical_95#1957
Актанаев Игорь Валериевич#Бисопролол#0992-01-04#Chemical_2 Chemical_11 Chemical_72#1147
Чужакова Мария Дмитриевна#Метформин#1878-03-01#Chemical_20 Chemical_6 Chemical_8#853
Гиричева Полина Борисовна#Метопролол#1599-09-03#Chemical_9 Chemical_62 Chemical_84#1106
Гродобоев Константин Михаилович#Оксикодон#2021-07-28#Chemical_64 Chemical_33 Chemical_76#1713
Сапетина Марина Дмитриевна#Спазмалгон#1814-12-23#Chemical_39 Chemical_84 Chemical_74#1579
Писеева Катерина Богдановна#Амоксиклав#1090-11-18#Chemical_18 Chemical_16 Chemical_47#749
Загладин Илья Тимофеевич#Уоллтапс#1441-04-08#Chemical_8 Chemical_75 Chemical_97#909
Гридаева Елена Олеговна#Кандесартан#1568-03-06#Chemical_39 Chemical_9 Chemical_45#589
Чармосова Наталия Алексеевна#Сетирозин#1847-05-17#Chemical_88 Chemical_84 Chemical_5#440
Бешкуров Вячеслав Данилович#Амлодипин#1456-11-04#Chemical_60 Chemical_59 Chemical_39#1354
Голубкова Ирина Игоревна#Аллопуринол#0983-02-03#Chemical_17 Chemical_4 Chemical_91#989
Атрохин Павел Юрьевич#Диклофенак#1584-04-11#Chemical_94 Chemical_41 Chemical_3#1310
Бригина Надежда Федоровна#Ретардин#0908-05-02#Chemical_92 Chemical_37 Chemical_19#412
Сернецкая Людмила Валерьевна#Бромгексин#1691-01-16#Chemical_40 Chemical_90 Chemical_12#979
Лутфиева Алина Викторовна#Преднизолон#1239-11-01#Chemical_32 Chemical_68 Chemical_74#642
Листиков Валентин Михаилович#Виалар#1748-12-27#Chemical_86 Chemical_61 Chemical_8#283
Чилых Виктория Вадимовна#Бисакодил#1585-08-09#Chemical_67 Chemical_26 Chemical_43#1947
Химунин Валерий Данилович#Ингавирин#1603-02-02#Chemical_26 Chemical_26 Chemical_65#127
Баршикова Оксана Валерьевна#Сетирозин#1412-05-23#Chemical_85 Chemical_2 Chemical_77#1941
Ушмодина Людмила Михайловна#Мидокалм#1376-02-03#Chemical_60 Chemical_57 Chemical_23#1877
Сайдышева Софья Никитична#Глюкозамин#1890-06-02#Chemical_45 Chemical_8 Chemical_49#1117
Тащенков Дмитрий Денисович#Триптаны#1059-08-28#Chemical_84 Chemical_14 Chemical_9#678
Сафалова Зинаида Николаевна#Миртазапин#1662-05-17#Chemical_73 Chemical_98 Chemical_51#46
Хажкасимов Борис Алексиевич#Живина#1032-08-14#Chemical_54 Chemical_85 Chemical_12#303
Куконова Алена Михайловна#Небиволол#1481-10-26#Chemical_74 Chemical_21 Chemical_38#138
Борменкова Дарья Василевна#Левотироксин#1643-01-13#Chemical_74 Chemical_17 Chemical_76#1625
Веденякин Аркадий Иванович#Спазмалгон#1938-09-24#Chemical_93 Chemical_95 Chemical_18#1691
Абубекаров Олег Юриевич#Сертралин#1811-03-08#Chemical_63 Chemical_17 Chemical_13#166
Лементуев Никита Фёдорович#Пилипен#2012-08-01#Chemical_22 Chemical_31 Chemical_48#447
Кашелев Борис Данилович#Метформин#1023-04-07#Chemical_97 Chemical_58 Chemical_29#1459
Жилнина Алла Федоровна#Мелатонин#1851-12-10#Chemical_2 Chemical_75 Chemical_77#1227
Тряпкин Михаил Денисович#Евалар солгар мультивитамини#1550-02-12#Chemical_65 Chemical_11 Chemical_15#959
Челочева София Олеговна#Нитросорбид#1780-12-07#Chemical_11 Chemical_48 Chemical_12#425
Бульдыгина Кира Михайловна#Рибавирин#1057-06-18#Chemical_57 Chemical_21 Chemical_81#4
Крумина Елизавета Михайловна#Итрафунгол#1612-01-02#Chemical_10 Chemical_73 Chemical_83#523
Астрактова Жанна Эдуардовна#Дектанол#1588-06-12#Chemical_89 Chemical_84 Chemical_42#401
Дугарский Александр Алексеевич#Спазмалгон#1026-06-26#Chemical_62 Chemical_71 Chemical_5#850
Яловкина Елизавета Игоревна#Тикалиптин#1278-05-05#Chemical_23 Chemical_34 Chemical_81#2037
Рукавичкин Григорий Петрович#Бромгексин#1247-10-09#Chemical_15 Chemical_40 Chemical_5#331
Рубейкин Вячеслав Петрович#Метформин#0949-11-22#Chemical_15 Chemical_58 Chemical_1#1618
Черкина Катерина Егоровна#Левофлоксацин#1299-10-11#Chemical_18 Chemical_51 Chemical_58#1441
Приданов Вадим Игоревич#Амоксициллин#1511-05-20#Chemical_43 Chemical_88 Chemical_96#928
Шехоболова Светлана Никитична#Железа препараты#1245-05-18#Chemical_45 Chemical_29 Chemical_5#751
Навотнева Лиза Богдановна#Кладрибин#1645-05-17#Chemical_82 Chemical_43 Chemical_98#1376
Балькина Анна Игоревна#Золекс#1744-10-09#Chemical_33 Chemical_16 Chemical_77#545
Пудонин Виталий Данилович#Енап#0958-06-13#Chemical_4 Chemical_4 Chemical_92#1858
Самрова Елизавета Евгеньевна#Сертралин#0992-02-25#Chemical_78 Chemical_50 Chemical_12#1764
Близнюкова Ирина Эдуардовна#Метформин#1034-08-26#Chemical_51 Chemical_60 Chemical_94#1526
Мышлин Альберт Иванович#Амоксиклав#1497-03-02#Chemical_100 Chemical_2 Chemical_83#1488
Столинская Дарья Викторовна#Алпразолам#1743-11-06#Chemical_75 Chemical_70 Chemical_49#468
Горбецкий Альберт Павлович#Ёжик#0968-10-24#Chemical_79 Chemical_33 Chemical_90#1410
Личутина Екатерина Богдановна#Женьшень#1042-06-18#Chemical_39 Chemical_62 Chemical_89#662
Двизов Ярослав Данилович#Амоксиклав#1339-01-01#Chemical_13 Chemical_46 Chemical_26#1206
Шишулина Анастасия Дмитриевна#Мелоксикам#2001-07-13#Chemical_41 Chemical_68 Chemical_71#1498
Андрюшина Дарья Кирилловна#Кладрибин#1293-10-04#Chemical_92 Chemical_54 Chemical_82#888
Оршин Антон Аркадиевич#Амитриптилин#1529-08-08#Chemical_91 Chemical_3 Chemical_39#528
Шляпников Иван Максимович#Оксикодон#1128-07-09#Chemical_61 Chemical_27 Chemical_97#1705
Самарков Вадим Андреевич#Железа препараты#0956-08-14#Chemical_42 Chemical_30 Chemical_66#1676
Колужина Виктория Богдановна#Виагра#1683-10-21#Chemical_7 Chemical_14 Chemical_66#2002
Баласанов Георгий Данилович#Бетаметазон#1843-03-13#Chemical_45 Chemical_89 Chemical_70#104
Самолюбов Герасим Вадимович#Бактрим#1297-09-04#Chemical_44 Chemical_21 Chemical_5#1732
Любиров Тарас Яковлевич#Бетаин#1848-08-18#Chemical_81 Chemical_15 Chemical_67#1312
Кочеляева Александра Игоревна#Лоразепам#0989-06-20#Chemical_89 Chemical_40 Chemical_79#417
Плантюрина Алёна Аркадьевна#Индометацин#1915-06-14#Chemical_64 Chemical_99 Chemical_46#1257
Мамаикина Лиза Леонидовна#Ретардин#1463-01-27#Chemical_31 Chemical_58 Chemical_82#1673
Собина Галина Ивановна#Дектанол#1299-01-25#Chemical_87 Chemical_6 Chemical_84#375
Антогина Лариса Евгеньевна#Железа препараты#1991-01-07#Chemical_86 Chemical_24 Chemical_78#190
Бандалетов Илья Викторович#Дикарбазин#1977-02-07#Chemical_86 Chemical_12 Chemical_48#1434
Жарченков Николай Евгеньевич#Зинорам#1191-04-27#Chemical_49 Chemical_10 Chemical_23#720
Семушин Эдуард Кириллович#Валацикловир#1178-02-21#Chemical_51 Chemical_23 Chemical_78#1305
Курузаева Анна Алексеевна#Глюкозамин#1860-08-28#Chemical_43 Chemical_89 Chemical_72#1925
Худеньких Вадим Максимович#Амоксициллин#1986-02-21#Chemical_15 Chemical_41 Chemical_84#1050
Щучина Галина Эдуардовна#Дексаметазон#1181-07-23#Chemical_37 Chemical_89 Chemical_64#1771
Чарышкин Игорь Денисович#Рамиприл#1092-10-21#Chemical_41 Chemical_65 Chemical_60#1193
Желнеронов Георгий Тимофеевич#Аллопуринол#1955-12-21#Chemical_96 Chemical_44 Chemical_73#473
Тенлев Федор Игоревич#Омега-3 кислоты#1389-01-20#Chemical_60 Chemical_79 Chemical_80#892
Дохин Борис Антонович#Левотироксин#1765-05-21#Chemical_86 Chemical_69 Chemical_98#1355
Аляудинова Яна Аркадьевна#Дуодарт#0926-11-12#Chemical_81 Chemical_28 Chemical_46#1139
Вотова Лариса Олеговна#Линезолид#1245-11-26#Chemical_82 Chemical_82 Chemical_78#1841
Рыжекова Алиса Богдановна#Сетирозин#1531-11-26#Chemical_2 Chemical_6 Chemical_37#1302
Муренкаева Елизавета Аркадьевна#Омега-3 кислоты#0912-07-22#Chemical_81 Chemical_59 Chemical_73#948
Мокрышева Зинаида Вадимовна#Бетаметазон#1935-10-15#Chemical_36 Chemical_91 Chemical_93#1701
Дащинский Ярослав Данилович#Мидокалм#1198-09-04#Chemical_66 Chemical_33 Chemical_93#730
Полванова Клавдия Олеговна#Спазмалгон#1544-04-05#Chemical_73 Chemical_90 Chemical_64#766
Мираков Михаил Алексиевич#Росувастатин#1424-02-15#Chemical_45 Chemical_6 Chemical_78#210
Коненкина Софья Леонидовна#Дектанол#1878-10-03#Chemical_24 Chemical_45 Chemical_72#1951
Лисанский Илья Максимович#Индометацин#1653-09-17#Chemical_42 Chemical_85 Chemical_96#1510
Домашников Яков Юрьевич#Ингавирин#1222-03-06#Chemical_52 Chemical_85 Chemical_87#2011
Трошнин Павел Денисович#Парацетамол#1410-10-14#Chemical_75 Chemical_4 Chemical_52#1992
Акимочкина Александра Аркадьевна#Ниссан#1755-10-23#Chemical_13 Chemical_37 Chemical_50#1625
Бушина Софья Олеговна#Глюкозамин#1262-08-12#Chemical_62 Chemical_31 Chemical_84#1352
Коптикова Раиса Вадимовна#Небиволол#1613-07-27#Chemical_54 Chemical_59 Chemical_29#1123
Матюшова Надежда Василевна#Сульфасалазин#1362-08-01#Chemical_95 Chemical_17 Chemical_93#562
Яйцев Григорий Петрович#Алпразолам#1829-04-02#Chemical_100 Chemical_29 Chemical_69#851
Пырькова Алина Викторовна#Вальтрекс#1704-12-07#Chemical_36 Chemical_68 Chemical_52#1407
Епанчина Клавдия Борисовна#Кладрибин#1451-07-16#Chemical_28 Chemical_71 Chemical_67#960
Михеюшкин Яков Игоревич#Тикалиптин#0905-03-24#Chemical_72 Chemical_18 Chemical_7#1736
Гнуздев Евгений Яковлевич#Золедроновая кислота#2002-09-15#Chemical_27 Chemical_15 Chemical_14#1510
Мятченкова Евгения Сергеевна#Омепразол#1273-04-07#Chemical_23 Chemical_29 Chemical_48#1746
Оруджалиев Герасим Данилович#Рамиприл#0916-05-19#Chemical_33 Chemical_36 Chemical_98#795
Зыбинов Борис Тимофеевич#Парацетамол#1184-05-26#Chemical_41 Chemical_15 Chemical_54#1417
Лужинская Евгения Евгеньевна#Росувастатин#1217-08-04#Chemical_28 Chemical_3 Chemical_32#1336
Типтева София Богдановна#Омепразол#1056-08-24#Chemical_28 Chemical_97 Chemical_54#1241
Маслеева Ольга Петровна#Пропанолол#1624-06-15#Chemical_63 Chemical_10 Chemical_59#1475
Чумакаев Денис Юриевич#Сульфасалазин#1852-09-27#Chemical_75 Chemical_27 Chemical_11#1353
Микрюков Аркадий Антонович#Урсофальк#1797-03-12#Chemical_92 Chemical_86 Chemical_95#1874
Пигунова Елизавета Федоровна#Триптаны#1546-12-10#Chemical_14 Chemical_68 Chemical_42#609
Ящикова Елизавета Максимовна#Бензоилпероксид#1887-05-26#Chemical_5 Chemical_18 Chemical_3#162
Аиненков Роман Леонидович#Мелатонин#1625-10-28#Chemical_77 Chemical_76 Chemical_24#639
Даданина Ксения Максимовна#Енап#0984-11-05#Chemical_4 Chemical_7 Chemical_89#375
Вазильева Марина Яковлевна#Валацикловир#1000-10-15#Chemical_31 Chemical_53 Chemical_1#216
Колокатов Владислав Вадимович#Лоразепам#1731-01-12#Chemical_63 Chemical_47 Chemical_21#99
Мадаминова Валерия Валерьевна#Транексамовая кислота#1219-09-11#Chemical_8 Chemical_80 Chemical_62#1028
Ловгинская Оксана Богдановна#Итрафунгол#1517-02-21#Chemical_94 Chemical_29 Chemical_18#1580
Копнин Роман Юрьевич#Протоник#1148-05-10#Chemical_30 Chemical_53 Chemical_37#516
Бызин Александр Олегович#Тикалиптин#0953-10-01#Chemical_93 Chemical_26 Chemical_28#838
Валяскина Раиса Леонидовна#Агонал#1355-01-24#Chemical_67 Chemical_61 Chemical_3#430
Щекина Евгения Федоровна#Азитромицин#1555-01-19#Chemical_76 Chemical_69 Chemical_76#1653
Лучшев Федор Алексеевич#Омега-3 кислоты#1231-01-14#Chemical_58 Chemical_87 Chemical_97#1674
Хубежев Никита Борисович#Небиволол#1175-06-13#Chemical_16 Chemical_71 Chemical_7#507
Агакишиев Степан Алексеевич#Мифепристон#1911-06-06#Chemical_54 Chemical_89 Chemical_44#343
Сгонников Михаил Кириллович#Ингавирин#1463-01-04#Chemical_67 Chemical_21 Chemical_35#655
Гермоченов Аркадий Леонидович#Кетопрофен#1948-11-11#Chemical_74 Chemical_47 Chemical_87#1227
Анисинкова Катерина Аркадьевна#Золаир#1414-12-11#Chemical_95 Chemical_7 Chemical_50#1932
Тормасова Клавдия Дмитриевна#Омепразол#1559-05-19#Chemical_43 Chemical_18 Chemical_54#1329
Беклев Семён Яковлевич#Золедроновая кислота#1022-11-17#Chemical_54 Chemical_97 Chemical_80#1168
Лузинов Вадим Михаилович#Дектанол#1537-12-04#Chemical_16 Chemical_83 Chemical_46#706
Мизельков Дмитрий Викторович#Виагра#1414-09-17#Chemical_29 Chemical_76 Chemical_67#1657
Роговский Вадим Алексиевич#Иммунивит#1813-09-12#Chemical_99 Chemical_11 Chemical_30#650
Затолопин Семён Олегович#Жасмин#1988-08-23#Chemical_86 Chemical_34 Chemical_26#1790
Кущенкова Алиса Михайловна#Бисопролол#1176-03-21#Chemical_77 Chemical_92 Chemical_31#1926
Хвощинская Катерина Федоровна#Золаир#0984-06-19#Chemical_8 Chemical_80 Chemical_30#1535
Шадыкина Кристина Яковлевна#Габапентин#1115-03-22#Chemical_18 Chemical_15 Chemical_92#1600
Полхова Лариса Богдановна#Диклофенак#1391-04-27#Chemical_99 Chemical_70 Chemical_85#1246
Капланская Кристина Дмитриевна#Золекс#1616-09-13#Chemical_79 Chemical_52 Chemical_79#881
Чушева Лиза Кирилловна#Кетопрофен#1839-02-24#Chemical_6 Chemical_55 Chemical_56#1817
Ахмярова Вероника Михайловна#Виагра#1363-05-21#Chemical_26 Chemical_28 Chemical_42#1435
Ксынкин Кирилл Олегович#Евалар солгар мультивитамини#1915-03-18#Chemical_16 Chemical_27 Chemical_70#1571
Лантюгов Анатолий Адамович#Левофлоксацин#1760-06-01#Chemical_21 Chemical_72 Chemical_4#111
Бложкина Анна Ивановна#Норматен#1557-07-05#Chemical_51 Chemical_67 Chemical_53#24
Гейдаров Артур Викторович#Бензоилпероксид#1251-01-09#Chemical_71 Chemical_94 Chemical_67#11
Челинцев Александр Максимович#Алпразолам#1971-11-07#Chemical_52 Chemical_53 Chemical_81#1604
Горшенин Анатолий Фёдорович#Нимесулид#1976-01-19#Chemical_7 Chemical_38 Chemical_13#948
Гомбожапов Андрей Юриевич#Пентоксифиллин#1060-03-13#Chemical_82 Chemical_78 Chemical_67#601
Беларова Вероника Михайловна#Бензоилпероксид#0979-04-08#Chemical_86 Chemical_62 Chemical_41#1788
Шестимиров Михаил Фёдорович#Железа препараты#1887-03-13#Chemical_87 Chemical_67 Chemical_20#1375
Масульская Инна Максимовна#Оланзапин#1286-04-02#Chemical_18 Chemical_9 Chemical_77#666
Сергушова Ева Викторовна#Железа препараты#1858-03-15#Chemical_30 Chemical_69 Chemical_24#234
Свецкая Наталья Ивановна#Диклофенак#1296-10-17#Chemical_63 Chemical_31 Chemical_40#1621
Пудинова Мария Андреевна#Сетирозин#0961-06-17#Chemical_26 Chemical_95 Chemical_60#1808
Тихнова Ольга Богдановна#Глюкозамин#1124-07-15#Chemical_86 Chemical_62 Chemical_81#658
Кофтерова Алёна Никитична#Левотироксин#1268-01-22#Chemical_99 Chemical_59 Chemical_84#1065
Модоров Яков Фёдорович#Агонал#1157-01-26#Chemical_43 Chemical_32 Chemical_25#774
