ScientistName#preparation#date#components#login#password
Веденисов Василий Юриевич#Бетаметазон#1760-03-11#Chemical_1 Chemical_79 Chemical_23#Веденисов_ВЮ#273T3RcxiZ
Назарбаев Геннадий Вадимович#Ёжик#1739-07-09#Chemical_68 Chemical_66 Chemical_31#Назарбаев_ГВ#aOpHxeSpp8
Верескина Ольга Сергеевна#Рибавирин#1439-04-28#Chemical_2 Chemical_38 Chemical_70#Верескина_ОС#AEnT1v1tq1
Мойкина Инна Василевна#Рибавирин#1790-07-15#Chemical_53 Chemical_73 Chemical_83#Мойкина_ИВ#R6sLZMGoSb
Каледенков Вячеслав Денисович#Миртазапин#1901-05-08#Chemical_25 Chemical_60 Chemical_37#Каледенков_ВД#qJhpOLbtCf
Нечахин Альберт Николаевич#Азитромицин#1254-03-20#Chemical_16 Chemical_15 Chemical_70#Нечахин_АН#20I2gJl5Xh
Томасов Владислав Максимович#Женьшень#1162-07-26#Chemical_69 Chemical_54 Chemical_57#Томасов_ВМ#AzDNnLbJ93
Плетцова Виолетта Богдановна#Дикарбазин#0999-04-28#Chemical_52 Chemical_83 Chemical_21#Плетцова_ВБ#396aWCzkzR
Гаврилкин Вадим Василиевич#Уоллтапс#1135-11-22#Chemical_91 Chemical_96 Chemical_8#Гаврилкин_ВВ#NMUsaXoriW
Милетина Александра Аркадьевна#Амитриптилин#1422-01-28#Chemical_61 Chemical_42 Chemical_31#Милетина_АА#GTnXJpmmNx
Добранчева Зинаида Михайловна#Оксикодон#1518-01-22#Chemical_61 Chemical_77 Chemical_95#Добранчева_ЗМ#wtuAsIJPau
Зиганова Зинаида Кирилловна#Ранитидин#1018-11-14#Chemical_79 Chemical_78 Chemical_77#Зиганова_ЗК#OLKQwBhBDH
Упорников Михаил Евгеньевич#Ибупрофен#1592-06-21#Chemical_77 Chemical_96 Chemical_19#Упорников_МЕ#DnhGwwIoHH
Веснянкина Марина Эдуардовна#Вальтрекс#0928-09-27#Chemical_38 Chemical_79 Chemical_54#Веснянкина_МЭ#mdFT25b8GF
Снитникова Маргарита Богдановна#Итрафунгол#1844-10-11#Chemical_13 Chemical_50 Chemical_12#Снитникова_МБ#5Onem12aM3
Закакуев Максим Фёдорович#Нимулид#1236-09-19#Chemical_64 Chemical_51 Chemical_51#Закакуев_МФ#WCg2J1OR7l
Помадкова Тамара Егоровна#Оланзапин#1213-01-09#Chemical_33 Chemical_8 Chemical_80#Помадкова_ТЕ#hhFI5RPcBK
Чубанова Алёна Романовна#Мелоксикам#1072-11-13#Chemical_76 Chemical_38 Chemical_23#Чубанова_АР#QFYCrmlWBZ
Реутский Федор Юриевич#Бромгексин#1584-03-18#Chemical_79 Chemical_7 Chemical_92#Реутский_ФЮ#Uu4JevD2yB
Пурювкин Руслан Георгиевич#Пентоксифиллин#1688-01-23#Chemical_3 Chemical_19 Chemical_37#Пурювкин_РГ#07hcM0r6Vz
Помазенцев Яков Тимофеевич#Сетирозин#1941-02-23#Chemical_81 Chemical_34 Chemical_65#Помазенцев_ЯТ#GxYAuoif1z
Девушкина Жанна Андреевна#Золедроновая кислота#1379-11-10#Chemical_23 Chemical_51 Chemical_9#Девушкина_ЖА#11luwbqnhS
Яшункина Дарья Сергеевна#Женьшень#1669-10-15#Chemical_30 Chemical_22 Chemical_91#Яшункина_ДС#4namsjf9HE
Шалапугина Юлия Дмитриевна#Дуодарт#1109-04-27#Chemical_3 Chemical_17 Chemical_20#Шалапугина_ЮД#Y4qwAgNLhS
Пепинова Ева Ивановна#Ацетилсалициловая кислота#0963-02-26#Chemical_5 Chemical_62 Chemical_58#Пепинова_ЕИ#G6l1hHrRgK
Юделева Валентина Игоревна#Бромгексин#1328-10-18#Chemical_52 Chemical_65 Chemical_73#Юделева_ВИ#tmVkbmyKM8
Монастыров Иван Юриевич#Ибупрофен#1241-12-25#Chemical_30 Chemical_52 Chemical_21#Монастыров_ИЮ#VgxjbGsCBD
Досадина Зинаида Игоревна#Росувастатин#2005-09-16#Chemical_4 Chemical_30 Chemical_45#Досадина_ЗИ#mzEC9ZhMPS
Заяшникова Оксана Борисовна#Диклофенак#1869-08-12#Chemical_96 Chemical_73 Chemical_84#Заяшникова_ОБ#9IaqWrEQB0
Непогодина Людмила Петровна#Витамин С#0900-02-24#Chemical_80 Chemical_34 Chemical_87#Непогодина_ЛП#4CFVDrHQ8x
Бежджонов Антон Евгеньевич#Амитриптилин#1528-09-28#Chemical_37 Chemical_70 Chemical_13#Бежджонов_АЕ#m4xSVdFY2T
Могеев Станислав Алексиевич#Агонал#1106-11-23#Chemical_34 Chemical_87 Chemical_23#Могеев_СА#LcdrZXmoMh
Нарымова Дарья Валерьевна#Жасмин#1343-05-05#Chemical_68 Chemical_55 Chemical_6#Нарымова_ДВ#KtgABTOpRz
Справников Игорь Адамович#Дуодарт#1091-06-24#Chemical_11 Chemical_85 Chemical_63#Справников_ИА#Q6CZHKDki7
Кормщиков Евгений Юриевич#Левофлоксацин#1911-06-28#Chemical_57 Chemical_29 Chemical_63#Кормщиков_ЕЮ#eBZuU9PjRZ
Букатов Дмитрий Алексиевич#Бисакодил#1643-09-23#Chemical_53 Chemical_30 Chemical_58#Букатов_ДА#6wlAoHYF8g
Абримов Павел Олегович#Амоксициллин#0938-12-20#Chemical_88 Chemical_13 Chemical_39#Абримов_ПО#koHa9L9THl
Падолкина Надежда Ивановна#Ингавирин#1792-05-08#Chemical_80 Chemical_13 Chemical_85#Падолкина_НИ#YuexuRKFXG
Кавардин Вячеслав Тимофеевич#Аллопуринол#1388-04-06#Chemical_7 Chemical_55 Chemical_33#Кавардин_ВТ#Zdjr1OFXYV
Кожаурова Жанна Ивановна#Левофлоксацин#1311-10-06#Chemical_10 Chemical_5 Chemical_41#Кожаурова_ЖИ#DIY02flCJW
Балакин Пётр Антонович#Спазмалгон#1326-09-12#Chemical_42 Chemical_30 Chemical_68#Балакин_ПА#vf1WldLBUe
Киржаков Геннадий Максимович#Золедроновая кислота#1478-03-20#Chemical_51 Chemical_8 Chemical_26#Киржаков_ГМ#8EJHxSzLWm
Давличаров Павел Игоревич#Бензоилпероксид#1184-02-17#Chemical_32 Chemical_73 Chemical_98#Давличаров_ПИ#vxuN6j0pCV
Камашкин Артём Вадимович#Итрафунгол#1114-02-27#Chemical_98 Chemical_32 Chemical_16#Камашкин_АВ#htmHxxPHP6
Постатская Полина Алексеевна#Бензоилпероксид#0972-06-28#Chemical_12 Chemical_76 Chemical_81#Постатская_ПА#HYKx7pvdkM
Максимцев Станислав Николаевич#Зинорам#1045-01-13#Chemical_78 Chemical_13 Chemical_54#Максимцев_СН#mTwD8mRMnH
Петюшина Светлана Эдуардовна#Агонал#1506-10-21#Chemical_38 Chemical_53 Chemical_58#Петюшина_СЭ#HpsybD99iL
Петрина Наталья Аркадьевна#Лозартан#1648-04-28#Chemical_3 Chemical_70 Chemical_35#Петрина_НА#ZdnwzX5mrU
Крутцов Станислав Юриевич#Росувастатин#1256-01-26#Chemical_8 Chemical_39 Chemical_82#Крутцов_СЮ#Qa3AyjbjmE
Ананчева Вероника Ивановна#Гидрохлоротиазид#1060-03-03#Chemical_98 Chemical_57 Chemical_56#Ананчева_ВИ#valN2lcy1H
Цыцарцев Валерий Василиевич#Нитросорбид#1063-08-08#Chemical_21 Chemical_60 Chemical_8#Цыцарцев_ВВ#6zoPJImOog
Зазнобкина Ирина Богдановна#Золаир#1917-10-07#Chemical_58 Chemical_65 Chemical_98#Зазнобкина_ИБ#v7TKLbaJsh
Обризова Алена Олеговна#Антациды#1712-06-24#Chemical_58 Chemical_35 Chemical_10#Обризова_АО#DUKVTW9R8V
Салянкин Владислав Фёдорович#Небиволол#1420-07-13#Chemical_51 Chemical_84 Chemical_32#Салянкин_ВФ#0ToYSrsKiw
Чернедова Алиса Аркадьевна#Оланзапин#1869-08-16#Chemical_21 Chemical_17 Chemical_57#Чернедова_АА#fC5zd63TYx
Токарев Руслан Алексеевич#Виагра#1591-05-12#Chemical_90 Chemical_13 Chemical_52#Токарев_РА#6pjioE5aoh
Миридинов Денис Денисович#Зылорик#1166-03-13#Chemical_17 Chemical_42 Chemical_97#Миридинов_ДД#NMNBCNjvW1
Копелькина Елизавета Алексеевна#Агонал#1181-05-22#Chemical_4 Chemical_58 Chemical_52#Копелькина_ЕА#uTydvem1qs
Будяков Михаил Петрович#Женьшень#1989-11-10#Chemical_24 Chemical_17 Chemical_83#Будяков_МП#OKkJXkyVuq
Мавлекиева Дарья Валерьевна#Зинорам#1766-05-02#Chemical_15 Chemical_8 Chemical_59#Мавлекиева_ДВ#qrtbr2g67d
Бальнова Светлана Богдановна#Венолайфт#1392-08-15#Chemical_27 Chemical_76 Chemical_28#Бальнова_СБ#UKr5dd4gjh
Муруев Никита Николаевич#Спазмалгон#1497-04-10#Chemical_81 Chemical_85 Chemical_82#Муруев_НН#VLasMNamR7
Танкуйлин Аркадий Кириллович#Железа препараты#0939-06-15#Chemical_58 Chemical_95 Chemical_70#Танкуйлин_АК#mSMI2kl3fz
Леплинский Владислав Юриевич#Кетопрофен#1907-02-06#Chemical_63 Chemical_97 Chemical_69#Леплинский_ВЮ#CrhzT3NIL6
Жегланова Алёна Ивановна#Колчицин#1726-04-28#Chemical_51 Chemical_50 Chemical_64#Жегланова_АИ#0Xo5vWMV0a
Шелдукова Алина Викторовна#Метформин#1908-06-19#Chemical_28 Chemical_22 Chemical_60#Шелдукова_АВ#JCE2qJlYWb
Рапиева Зинаида Никитична#Бетаин#1376-12-13#Chemical_48 Chemical_5 Chemical_53#Рапиева_ЗН#3BSdp4170u
Гермогенов Иван Тимофеевич#Амоксиклав#1936-10-10#Chemical_97 Chemical_22 Chemical_38#Гермогенов_ИТ#UTdPwX9PE1
Холсин Константин Сергеевич#Кетопрофен#1148-04-05#Chemical_32 Chemical_86 Chemical_37#Холсин_КС#UAHi2PkQPH
Вакунов Александр Викторович#Метопролол#0914-04-03#Chemical_58 Chemical_2 Chemical_87#Вакунов_АВ#m1PEPoIegi
Подласова Вера Андреевна#Рибавирин#1034-12-01#Chemical_80 Chemical_33 Chemical_46#Подласова_ВА#aEmLebd5WI
Городцов Игорь Валериевич#Симвастатин#1468-06-03#Chemical_45 Chemical_49 Chemical_18#Городцов_ИВ#dcPR0TDMvQ
Алексакова Карина Дмитриевна#Амоксиклав#1996-06-15#Chemical_18 Chemical_4 Chemical_48#Алексакова_КД#t3Kr6nE9yt
Эссина Полина Ивановна#Мелатонин#1429-08-25#Chemical_20 Chemical_44 Chemical_84#Эссина_ПИ#rYYVGIzHxN
Юртайкина Зинаида Ивановна#Уоллтапс#1107-09-26#Chemical_14 Chemical_47 Chemical_64#Юртайкина_ЗИ#Y7CHoM7rhX
Варваркина Софья Максимовна#Метопролол#1946-05-17#Chemical_64 Chemical_45 Chemical_83#Варваркина_СМ#f2qebRwlJT
Зябкина Валерия Михайловна#Бетаин#1801-03-24#Chemical_21 Chemical_90 Chemical_87#Зябкина_ВМ#8dMaLBxfLA
Шерекина Екатерина Николаевна#Симвастатин#1005-05-02#Chemical_44 Chemical_1 Chemical_79#Шерекина_ЕН#JDZXAOWRbp
Халипский Евгений Алексеевич#Пилипен#1068-05-23#Chemical_62 Chemical_13 Chemical_92#Халипский_ЕА#tw9mmLR7A5
Голбина Галина Егоровна#Лоразепам#1321-06-08#Chemical_43 Chemical_89 Chemical_2#Голбина_ГЕ#AhurvWZGip
Кузубов Роман Кириллович#Триптаны#1167-06-06#Chemical_36 Chemical_64 Chemical_98#Кузубов_РК#s1o6OMZ53F
Эзенкина Ксения Ивановна#Ретардин#1599-01-21#Chemical_90 Chemical_92 Chemical_67#Эзенкина_КИ#pRmoSELdNF
Киричуков Никита Игоревич#Бетаин#1498-08-25#Chemical_97 Chemical_15 Chemical_53#Киричуков_НИ#Bnmt5rflnA
Агафеева Тамара Олеговна#Клопидогрел#0932-08-16#Chemical_17 Chemical_72 Chemical_22#Агафеева_ТО#TdqWha1kvS
Ханевичев Геннадий Викторович#Ингавирин#1445-06-15#Chemical_100 Chemical_88 Chemical_31#Ханевичев_ГВ#X2ePPyJ2Vl
Мицина Светлана Кирилловна#Норматен#1032-04-04#Chemical_44 Chemical_16 Chemical_60#Мицина_СК#3XvEn7ZIMS
Атарщиков Артём Викторович#Валидол#0935-09-01#Chemical_48 Chemical_25 Chemical_54#Атарщиков_АВ#8kNeoOroKh
Эйдикова Ирина Егоровна#Ранитидин#1304-10-20#Chemical_22 Chemical_48 Chemical_13#Эйдикова_ИЕ#E1RAvXx8UV
Каплина Валентина Романовна#Алпразолам#1380-12-06#Chemical_73 Chemical_48 Chemical_15#Каплина_ВР#NhAqbBMPLI
Осицимский Алексей Юриевич#Норматен#1026-12-09#Chemical_81 Chemical_80 Chemical_35#Осицимский_АЮ#hV7GrDJDrT
Плантова Катерина Николаевна#Урсофальк#1849-12-27#Chemical_19 Chemical_60 Chemical_28#Плантова_КН#b6p5XxrtMg
Селемнева Мария Вадимовна#Омепразол#1776-10-08#Chemical_67 Chemical_94 Chemical_77#Селемнева_МВ#J0ASiFyZ5r
Сымчева Зинаида Богдановна#Бисакодил#1765-06-26#Chemical_53 Chemical_58 Chemical_28#Сымчева_ЗБ#BrP2PO9WcY
Стретова Раиса Яковлевна#Дикарбазин#1694-05-06#Chemical_82 Chemical_95 Chemical_53#Стретова_РЯ#DfT6L3DBGj
Царитова Галина Олеговна#Омега-3 кислоты#1962-05-03#Chemical_97 Chemical_61 Chemical_81#Царитова_ГО#0btc3nct1L
Дрыкина Кристина Василевна#Метопролол#1152-05-06#Chemical_79 Chemical_60 Chemical_18#Дрыкина_КВ#VgWEWpxSTA
Спорягина Анна Кирилловна#Антациды#2009-03-04#Chemical_16 Chemical_19 Chemical_14#Спорягина_АК#ncZHnONwTa
Цепикин Константин Евгеньевич#Виалар#1502-09-18#Chemical_1 Chemical_36 Chemical_54#Цепикин_КЕ#xKwJmCRDoG
Кордашин Пётр Данилович#Ингавирин#1598-01-05#Chemical_31 Chemical_65 Chemical_25#Кордашин_ПД#O0kXuyvBC5
Байдильдин Станислав Вадимович#Гропирон#1224-02-12#Chemical_17 Chemical_6 Chemical_88#Байдильдин_СВ#obek9pSlJa
Ябковская Елена Яковлевна#Антациды#1504-12-24#Chemical_52 Chemical_27 Chemical_29#Ябковская_ЕЯ#4k4HyUD2mK
Ионкин Владимир Иванович#Ретардин#1164-04-22#Chemical_71 Chemical_3 Chemical_11#Ионкин_ВИ#Kwj0of4r8I
Пониматкин Артём Яковлевич#Бромгексин#0963-10-18#Chemical_11 Chemical_1 Chemical_69#Пониматкин_АЯ#h01vs6qTEu
Охочинская Жанна Валерьевна#Триптаны#1643-10-17#Chemical_91 Chemical_3 Chemical_32#Охочинская_ЖВ#0Ld6bhrzER
Размыкова Алина Кирилловна#Тианептин#1045-06-04#Chemical_86 Chemical_37 Chemical_69#Размыкова_АК#iL4LecqMqT
Аврамов Руслан Алексиевич#Кандесартан#1308-02-21#Chemical_61 Chemical_97 Chemical_31#Аврамов_РА#3wpuFh5lfv
Семовских Лиза Викторовна#Пропанолол#1256-04-10#Chemical_75 Chemical_31 Chemical_8#Семовских_ЛВ#RPjDX1NI4t
Абалмазов Валентин Петрович#Пропанолол#2020-05-02#Chemical_4 Chemical_90 Chemical_93#Абалмазов_ВП#ZXceTEvQp5
Аскаров Илья Кириллович#Ниссан#1851-02-04#Chemical_100 Chemical_39 Chemical_76#Аскаров_ИК#QieOJS7BHu
Свирстина Жанна Богдановна#Допамин#1523-04-21#Chemical_89 Chemical_40 Chemical_27#Свирстина_ЖБ#NOGIUczS9g
Копытенков Олег Денисович#Золекс#1373-11-03#Chemical_25 Chemical_35 Chemical_39#Копытенков_ОД#5aBqqpPyok
Аполонин Максим Михаилович#Лоразепам#1519-07-06#Chemical_83 Chemical_62 Chemical_76#Аполонин_ММ#GD7q4rTsMX
Добрышкин Аркадий Валериевич#Золаир#1300-11-25#Chemical_32 Chemical_43 Chemical_27#Добрышкин_АВ#1jijf6wlqO
Хромачев Валентин Василиевич#Диклофенак#1682-02-07#Chemical_58 Chemical_12 Chemical_64#Хромачев_ВВ#EJj43k3hIt
Панчекин Виталий Аркадиевич#Тикалиптин#1896-12-08#Chemical_33 Chemical_22 Chemical_94#Панчекин_ВА#bbEEoK287T
Саслина Тамара Максимовна#Венолайфт#1666-10-08#Chemical_99 Chemical_22 Chemical_31#Саслина_ТМ#dxgz6alWU7
Буглина Инна Михайловна#Ацетилсалициловая кислота#1278-10-17#Chemical_66 Chemical_100 Chemical_62#Буглина_ИМ#uw1950mHlC
Якутенкова Жанна Валерьевна#Сертралин#1988-08-19#Chemical_64 Chemical_69 Chemical_10#Якутенкова_ЖВ#tbN8FEMMz8
Сафошин Георгий Василиевич#Колчицин#1367-03-17#Chemical_9 Chemical_17 Chemical_28#Сафошин_ГВ#9QRxUqN2iR
Каяцкая Ольга Борисовна#Индометацин#1440-10-12#Chemical_21 Chemical_60 Chemical_21#Каяцкая_ОБ#2TfpMkNCwz
Карапозов Константин Василиевич#Левотироксин#1918-06-07#Chemical_55 Chemical_29 Chemical_4#Карапозов_КВ#BTX6NKmWhE
Рустямова Алина Василевна#Итрафунгол#1575-05-07#Chemical_80 Chemical_30 Chemical_57#Рустямова_АВ#UqVG3pAXBX
Жерденков Илья Денисович#Колчицин#1401-09-15#Chemical_95 Chemical_49 Chemical_85#Жерденков_ИД#xUEXktFVsO
Донышева Людмила Кирилловна#Золаир#1972-06-26#Chemical_19 Chemical_69 Chemical_82#Донышева_ЛК#cSF494FC4W
Цыбышев Николай Антонович#Бромгексин#1724-08-07#Chemical_36 Chemical_40 Chemical_36#Цыбышев_НА#FuUD99XRFy
Севастокин Виктор Романович#Мидокалм#1279-04-15#Chemical_2 Chemical_64 Chemical_2#Севастокин_ВР#KkKeh2Wgum
Баранихина Алла Евгеньевна#Иммунивит#1629-02-22#Chemical_81 Chemical_100 Chemical_80#Баранихина_АЕ#xpxV06rmt7
Тараборина Марина Андреевна#Тианептин#1664-10-19#Chemical_63 Chemical_54 Chemical_70#Тараборина_МА#IZBvqCNfvN
Шкутин Юрий Алексиевич#Рибавирин#1088-02-23#Chemical_49 Chemical_67 Chemical_24#Шкутин_ЮА#NgIbl7Vi56
Пушменкова Наталья Богдановна#Сетирозин#1622-10-23#Chemical_68 Chemical_71 Chemical_90#Пушменкова_НБ#GynkOEoGNc
Малшенков Дмитрий Кириллович#Женьшень#1378-06-10#Chemical_17 Chemical_6 Chemical_59#Малшенков_ДК#Px2beRidoe
Валкин Денис Олегович#Парацетамол#1129-04-09#Chemical_93 Chemical_33 Chemical_39#Валкин_ДО#3y8NrEK3q9
Граннина Алиса Андреевна#Ранитидин#1329-04-25#Chemical_21 Chemical_89 Chemical_59#Граннина_АА#hhT5LDmcHd
Перемитина Алиса Борисовна#Амлодипин#1475-10-20#Chemical_30 Chemical_16 Chemical_65#Перемитина_АБ#fHifAN2yAt
Масленцова Алина Вадимовна#Левофлоксацин#1367-11-21#Chemical_15 Chemical_43 Chemical_83#Масленцова_АВ#j6anFw9RkO
Шалчков Денис Викторович#Рамиприл#1706-06-08#Chemical_58 Chemical_70 Chemical_1#Шалчков_ДВ#1VTBC4WhnD
Проселкова Зинаида Максимовна#Рибавирин#1032-10-19#Chemical_46 Chemical_99 Chemical_73#Проселкова_ЗМ#OAqqB4BLdQ
Большанин Павел Андреевич#Кетопрофен#1526-06-17#Chemical_60 Chemical_53 Chemical_35#Большанин_ПА#9ULHsTwnV7
Капцева Юлия Федоровна#Виалар#1902-07-26#Chemical_17 Chemical_89 Chemical_14#Капцева_ЮФ#UDXpRJGdVt
Тюшагин Аркадий Борисович#Уоллтапс#1530-08-11#Chemical_79 Chemical_55 Chemical_23#Тюшагин_АБ#djpZyLjQU6
Сусленков Игорь Денисович#Мезим#1214-05-15#Chemical_95 Chemical_79 Chemical_44#Сусленков_ИД#xrybt3gMWc
Печуркина Жанна Борисовна#Виагра#1950-09-19#Chemical_40 Chemical_38 Chemical_48#Печуркина_ЖБ#tAmYgoMCnP
Крахоткина Софья Олеговна#Амлодипин#1381-04-02#Chemical_14 Chemical_7 Chemical_65#Крахоткина_СО#jiLOFAuTUj
Огулова Виктория Борисовна#Глюкозамин#1779-08-09#Chemical_79 Chemical_14 Chemical_40#Огулова_ВБ#myoPlLhSJS
Евиланова Раиса Федоровна#Габапентин#1823-07-15#Chemical_80 Chemical_75 Chemical_21#Евиланова_РФ#DvTC3v4NOH
Крудакова Оксана Яковлевна#Ксарелто#1609-08-10#Chemical_88 Chemical_28 Chemical_59#Крудакова_ОЯ#w5wkg5BmdM
Осконов Роман Андреевич#Амоксиклав#1957-06-01#Chemical_6 Chemical_45 Chemical_30#Осконов_РА#sQt3PS9uzq
Находнов Пётр Михаилович#Евалар солгар мультивитамини#1315-02-12#Chemical_1 Chemical_62 Chemical_1#Находнов_ПМ#ah3gnKfTei
Дрычкова Кира Эдуардовна#Гропирон#1463-09-20#Chemical_100 Chemical_6 Chemical_72#Дрычкова_КЭ#Ur3Pa8wb9B
Полатов Павел Алексеевич#Рамиприл#1792-07-25#Chemical_51 Chemical_6 Chemical_61#Полатов_ПА#VHS5JEh86b
Бострикова Софья Романовна#Оланзапин#1080-12-09#Chemical_94 Chemical_40 Chemical_35#Бострикова_СР#cTLWZumYcb
Джоев Вадим Юриевич#Норматен#1896-08-19#Chemical_58 Chemical_85 Chemical_95#Джоев_ВЮ#dcWwx0bFj5
Актанаев Игорь Валериевич#Бисопролол#0992-01-04#Chemical_2 Chemical_11 Chemical_72#Актанаев_ИВ#PVNfGHDlN7
Чужакова Мария Дмитриевна#Метформин#1878-03-01#Chemical_20 Chemical_6 Chemical_8#Чужакова_МД#0GQooZLCHQ
Гиричева Полина Борисовна#Метопролол#1599-09-03#Chemical_9 Chemical_62 Chemical_84#Гиричева_ПБ#wt69pUJ6YB
Гродобоев Константин Михаилович#Оксикодон#2021-07-28#Chemical_64 Chemical_33 Chemical_76#Гродобоев_КМ#v0CY3xihM1
Сапетина Марина Дмитриевна#Спазмалгон#1814-12-23#Chemical_39 Chemical_84 Chemical_74#Сапетина_МД#xX5PV8Zr7y
Писеева Катерина Богдановна#Амоксиклав#1090-11-18#Chemical_18 Chemical_16 Chemical_47#Писеева_КБ#Sp1vDVPHCr
Загладин Илья Тимофеевич#Уоллтапс#1441-04-08#Chemical_8 Chemical_75 Chemical_97#Загладин_ИТ#9Kz0Y6LqC2
Гридаева Елена Олеговна#Кандесартан#1568-03-06#Chemical_39 Chemical_9 Chemical_45#Гридаева_ЕО#ARbZTHvMk6
Чармосова Наталия Алексеевна#Сетирозин#1847-05-17#Chemical_88 Chemical_84 Chemical_5#Чармосова_НА#261CZ2r3er
Бешкуров Вячеслав Данилович#Амлодипин#1456-11-04#Chemical_60 Chemical_59 Chemical_39#Бешкуров_ВД#Wlmxmq5AN2
Голубкова Ирина Игоревна#Аллопуринол#0983-02-03#Chemical_17 Chemical_4 Chemical_91#Голубкова_ИИ#rVTXvnuX55
Атрохин Павел Юрьевич#Диклофенак#1584-04-11#Chemical_94 Chemical_41 Chemical_3#Атрохин_ПЮ#hfiwaF3I9m
Бригина Надежда Федоровна#Ретардин#0908-05-02#Chemical_92 Chemical_37 Chemical_19#Бригина_НФ#qqcfi0xEV0
Сернецкая Людмила Валерьевна#Бромгексин#1691-01-16#Chemical_40 Chemical_90 Chemical_12#Сернецкая_ЛВ#BCQ0cjweBa
Лутфиева Алина Викторовна#Преднизолон#1239-11-01#Chemical_32 Chemical_68 Chemical_74#Лутфиева_АВ#rXUi0L4sre
Листиков Валентин Михаилович#Виалар#1748-12-27#Chemical_86 Chemical_61 Chemical_8#Листиков_ВМ#0h4rNtOOi2
Чилых Виктория Вадимовна#Бисакодил#1585-08-09#Chemical_67 Chemical_26 Chemical_43#Чилых_ВВ#1CVZC7LJAX
Химунин Валерий Данилович#Ингавирин#1603-02-02#Chemical_26 Chemical_26 Chemical_65#Химунин_ВД#sDDlQgCw76
Баршикова Оксана Валерьевна#Сетирозин#1412-05-23#Chemical_85 Chemical_2 Chemical_77#Баршикова_ОВ#qRQ9qXkU3E
Ушмодина Людмила Михайловна#Мидокалм#1376-02-03#Chemical_60 Chemical_57 Chemical_23#Ушмодина_ЛМ#oS1w0dfqmV
Сайдышева Софья Никитична#Глюкозамин#1890-06-02#Chemical_45 Chemical_8 Chemical_49#Сайдышева_СН#DmuBG54PUt
Тащенков Дмитрий Денисович#Триптаны#1059-08-28#Chemical_84 Chemical_14 Chemical_9#Тащенков_ДД#kizenha7rm
Сафалова Зинаида Николаевна#Миртазапин#1662-05-17#Chemical_73 Chemical_98 Chemical_51#Сафалова_ЗН#NBRv7BQ6LF
Хажкасимов Борис Алексиевич#Живина#1032-08-14#Chemical_54 Chemical_85 Chemical_12#Хажкасимов_БА#EywfcbKpQ0
Куконова Алена Михайловна#Небиволол#1481-10-26#Chemical_74 Chemical_21 Chemical_38#Куконова_АМ#4Ouf2hG7jG
Борменкова Дарья Василевна#Левотироксин#1643-01-13#Chemical_74 Chemical_17 Chemical_76#Борменкова_ДВ#RJxTzj0Yxs
Веденякин Аркадий Иванович#Спазмалгон#1938-09-24#Chemical_93 Chemical_95 Chemical_18#Веденякин_АИ#TUwSomnFig
Абубекаров Олег Юриевич#Сертралин#1811-03-08#Chemical_63 Chemical_17 Chemical_13#Абубекаров_ОЮ#jlZU505wff
Лементуев Никита Фёдорович#Пилипен#2012-08-01#Chemical_22 Chemical_31 Chemical_48#Лементуев_НФ#K5yjRPxEEX
Кашелев Борис Данилович#Метформин#1023-04-07#Chemical_97 Chemical_58 Chemical_29#Кашелев_БД#ofS4x1ucAP
Жилнина Алла Федоровна#Мелатонин#1851-12-10#Chemical_2 Chemical_75 Chemical_77#Жилнина_АФ#ani3ZsOFBG
Тряпкин Михаил Денисович#Евалар солгар мультивитамини#1550-02-12#Chemical_65 Chemical_11 Chemical_15#Тряпкин_МД#ySB7NyamW1
Челочева София Олеговна#Нитросорбид#1780-12-07#Chemical_11 Chemical_48 Chemical_12#Челочева_СО#0XVYxa69wt
Бульдыгина Кира Михайловна#Рибавирин#1057-06-18#Chemical_57 Chemical_21 Chemical_81#Бульдыгина_КМ#GpCF2c1oOW
Крумина Елизавета Михайловна#Итрафунгол#1612-01-02#Chemical_10 Chemical_73 Chemical_83#Крумина_ЕМ#cjW3WKfWOM
Астрактова Жанна Эдуардовна#Дектанол#1588-06-12#Chemical_89 Chemical_84 Chemical_42#Астрактова_ЖЭ#LPOlrZKlak
Дугарский Александр Алексеевич#Спазмалгон#1026-06-26#Chemical_62 Chemical_71 Chemical_5#Дугарский_АА#uWDIe0u6Dv
Яловкина Елизавета Игоревна#Тикалиптин#1278-05-05#Chemical_23 Chemical_34 Chemical_81#Яловкина_ЕИ#l6jYGHj6Ao
Рукавичкин Григорий Петрович#Бромгексин#1247-10-09#Chemical_15 Chemical_40 Chemical_5#Рукавичкин_ГП#23M5l4S0gc
Рубейкин Вячеслав Петрович#Метформин#0949-11-22#Chemical_15 Chemical_58 Chemical_1#Рубейкин_ВП#NLPk105069
Черкина Катерина Егоровна#Левофлоксацин#1299-10-11#Chemical_18 Chemical_51 Chemical_58#Черкина_КЕ#GnYZy4RRP3
Приданов Вадим Игоревич#Амоксициллин#1511-05-20#Chemical_43 Chemical_88 Chemical_96#Приданов_ВИ#wlMjQcKVHv
Шехоболова Светлана Никитична#Железа препараты#1245-05-18#Chemical_45 Chemical_29 Chemical_5#Шехоболова_СН#9NvNhSWIPm
Навотнева Лиза Богдановна#Кладрибин#1645-05-17#Chemical_82 Chemical_43 Chemical_98#Навотнева_ЛБ#qmkJ8ZcoOJ
